year,reefName,dhw
2014,Teague Reef (20-082),0
2014,Surprise Rock Reef (20-083),0
2014,Little Bugatti (Wheatley) Reef (20-115),0
2014,Edgell Reefs (No 1) (20-116),0
2014,Edgell Reefs (No 3) (20-117),0
2014,U/N Reef (20-118),0
2014,U/N Reef (20-119),0
2014,Wup Reef (20-120),0
2014,U/N Reef (20-121),0
2014,U/N Reef (20-122),0
2014,U/N Reef (20-199),0
2014,U/N Reef (20-200),0
2014,U/N Reef (20-201),0
2014,U/N Reef (20-202),0
2014,Defiance (Dalys) Island Reef (20-203),0
2014,Defiance Reefs (North) (20-204a),0
2014,Anchorsmith Reef (20-241),0
2014,Blackcombe Reef (20-242),0
2014,Anvil Reef (20-243),0
2014,Carondelet Reef (20-244),0
2014,Pentecost Reef (20-085),0
2014,U/N Reef (20-123),0
2014,U/N Reef (20-124),0
2014,U/N Reef (20-125),0
2014,U/N Reef (20-126),0
2014,Bugatti Reef (20-127),0
2014,Callum Shoal (20-1271),0
2014,Defiance Reefs (South) (20-204b),0
2014,U/N Reef (20-205),0
2014,Ripple Rocks Reef (20-206),0
2014,Blacksmith Reef (20-245),0
2014,Hammer Reef (20-246),0
2014,Cole Island Reef (20-086),0
2014,Edgell Reefs (No 4) (20-128),0
2014,Henderson Reefs (20-129),0
2014,U/N Reef (20-130),0
2014,U/N Reef (20-131),0
2014,Cape Rock Reef (20-207),0
2014,North Repulse Reef (20-208),0
2014,Ladysmith Reef (20-247),0
2014,Locksmith Reef (20-248),0
2014,Geranium Shoal (20-249),0
2014,Bellows Reef (20-250),0
2014,Forge Reef (20-251),0
2014,Farrier Reef (20-252),0
2014,Anne Island Reef (20-087),0
2014,Jester Reef (20-088),0
2014,U/N Reef (20-132),0
2014,East Repulse Reef (20-209),0
2014,South Repulse Reef (20-210),0
2014,U/N Reef (20-211),0
2014,U/N Reef (20-212),0
2014,Gould Island Reef (20-213),0
2014,Linne Island Reef (No 1) (20-253a),0
2014,Linne Island Reef (No 2) (20-253b),0
2014,Linne Island Reef (No 3) (20-253c),0
2014,Linne Island Reef (No 4) (20-253d),0
2014,Deloraine Reef (20-089),0
2014,Hunt Reef (20-134),0
2014,Robertson Reefs (No 1) (20-135),0
2014,Robertson Reefs (No 2) (20-136),0
2014,Midge Reef (20-214),0
2014,U/N Reef (20-215),0
2014,U/N Reef (20-216),0
2014,U/N Reef (20-217),0
2014,U/N Reef (20-218),0
2014,Cave Reef (20-219a),0
2014,Tinsmith Reef (20-254),0
2014,Solder Reef (20-255),0
2014,U/N Reef (20-257a),0
2014,Lindeman Island Reef (No 1) (20-090a),0
2014,Lindeman Island Reef (No 2) (20-090b),0
2014,Lindeman Island Reef (No 3) (20-090c),0
2014,Lindeman Island Reef (No 4) (20-090d),0
2014,Robertson Reefs (No 3) (20-137),0
2014,Bax Reef (20-138),0
2014,Robertson Reefs (No 4) (20-139),0
2014,Nixon Reef (20-140),0
2014,U/N Reef (20-141),0
2014,Pigeon Reef (20-219b),0
2014,High Islands Reef (North) (20-220),0
2014,Ingot Island Reef (20-257b),0
2014,Specie Shoal (20-258),0
2014,Io Reef (20-259),0
2014,Bullion Rocks Reef (20-260),0
2014,Coffin Reef (20-261),0
2014,Lindeman Island Reef (No 5) (20-090e),0
2014,Baynham Reef (20-091),0
2014,Sidney Reef (20-092),0
2014,U/N Reef (20-142),0
2014,U/N Reef (20-143),0
2014,Cannan Reef (20-144),0
2014,Packer Reefs (20-145),0
2014,Boulton Reef (20-146),0
2014,U/N Reef (20-147),0
2014,High Islands Reef (South) (20-221),0
2014,Carpet Snake Reef (20-222),0
2014,Low Rock Reef (20-223),0
2014,Croaker Reef (20-224),0
2014,Wigton Island Reef (No 1) (20-262a),0
2014,Wigton Island Reef (No 2) (20-262b),0
2014,Silloth Reef (20-263),0
2014,Allonby Reef (20-264),0
2014,Comston Reef (20-093),0
2014,U/N Reef (20-148),0
2014,U/N Reef (20-149),0
2014,U/N Reef (20-150),0
2014,U/N Reef (20-151),0
2014,U/N Reef (20-152),0
2014,U/N Reef (20-153),0
2014,U/N Reef (20-154),0
2014,U/N Reef (20-155),0
2014,U/N Reef (20-156),0
2014,U/N Reef (20-157),0
2014,U/N Reef (20-158),0
2014,U/N Reef (20-159),0
2014,U/N Reef (20-160),0
2014,Rabbit Reef (20-225),0
2014,Fish Reef (20-226),0
2014,Maryport Reef (20-266),0
2014,Edgell Rock Reef (20-267),0
2014,Baxendell Shoal (20-268),0
2014,Cockermouth Reef (20-269),0
2014,Seaforth Reef (20-095),0
2014,Mansell Reef (20-096),0
2014,U/N Reef (20-161),0
2014,U/N Reef (20-162),0
2014,U/N Reef (20-163),0
2014,U/N Reef (20-164),0
2014,U/N Reef (20-165),0
2014,U/N Reef (20-166),0
2014,Mausoleum Reef (20-227),0
2014,Newry Reef (20-228),0
2014,Carlisle Reef (20-270a),0
2014,Brush Island Reef (20-098),0
2014,Little Lindeman Reef (20-099),0
2014,U/N Reef (20-167),0
2014,U/N Reef (20-168),0
2014,U/N Reef (20-170),0
2014,U/N Reef (20-171),0
2014,Red Cliff Islands Reef (20-229),0
2014,U/N Reef (20-230),0
2014,Brampton Reef (20-270b),0
2014,Bolton Shoal (20-272),0
2014,Fantome Rocks (20-273),0
2014,U/N Reef (20-274),0
2014,Wedge Island Reef (20-275),0.14
2014,Hyde Rock Reef (20-276),0
2014,Triangle Island Reef (20-100),0
2014,Yellow Rock Reef (20-101),0
2014,Shaw Island Reef (No 1) (20-102a),0
2014,U/N Reef (20-172),0
2014,U/N Reef (20-173),0
2014,U/N Reef (20-174),0
2014,U/N Reef (20-175),0
2014,U/N Reef (20-176),0
2014,U/N Reef (20-177),0
2014,U/N Reef (20-178),0
2014,Volskow Reef (20-231),0
2014,Keyser Reef (20-232),0
2014,Keswick Island Reef (No 1) (20-277a),0
2014,Keswick Island Reef (No 2) (20-277b),0
2014,Keswick Island Reef (No 3) (20-277c),0
2014,St Bees Island Reef (No 1) (20-279a),0
2014,Shaw Island Reef (No 2) (20-102b),0
2014,Shaw Island Reef (No 3) (20-102c),0
2014,Shaw Island Reef (No 4) (20-102d),0
2014,U/N Reef (20-104),0
2014,U/N Reef (20-179),0
2014,U/N Reef (20-180),0
2014,U/N Reef (20-181),0
2014,U/N Reef (20-182),0
2014,U/N Reef (20-183),0
2014,Long Rock Reef (20-233),0
2014,U/N Reef (21-686),0
2014,U/N Reef (21-687),0
2014,U/N Reef (21-688),0
2014,U/N Reef (21-689),0
2014,U/N Reef (21-690),0
2014,U/N Reef (21-691),0
2014,U/N Reef (21-692),0
2014,U/N Reef (21-693),0
2014,U/N Reef (21-694),0
2014,U/N Reef (21-695),0
2014,U/N Reef (21-696),0
2014,McEwen Reef (22-015),0
2014,Pilot Reef (22-016),0
2014,Boyle Reef (22-017),0
2014,Tide Reef (22-018),0.14
2014,Long Island Reef (22-019),0.15
2014,U/N Reef (21-480),0
2014,U/N Reef (21-481),0
2014,U/N Reef (21-482),0
2014,U/N Reef (21-483),0
2014,U/N Reef (21-484),0
2014,U/N Reef (21-485),0
2014,U/N Reef (21-486),0
2014,Obstruction Reef (21-552),0
2014,U/N Reef (21-553),0
2014,U/N Reef (21-554),0
2014,U/N Reef (21-555),0
2014,Gannett Cay Reef (21-556),0
2014,U/N Reef (21-557),0
2014,U/N Reef (21-697),0
2014,U/N Reef (21-698),0
2014,U/N Reef (21-699),0
2014,U/N Reef (21-700),0
2014,U/N Reef (21-701),0
2014,U/N Reef (21-702),0
2014,U/N Reef (21-703),0
2014,U/N Reef (21-704),0
2014,U/N Reef (21-705),0
2014,U/N Reef (21-706),0
2014,U/N Reef (21-707),0
2014,U/N Reef (21-487),0
2014,U/N Reef (21-488),0
2014,U/N Reef (21-489),0
2014,Turrum Reef (21-490),0
2014,U/N Reef (21-491),0
2014,U/N Reef (21-558),0
2014,U/N Reef (21-559),0
2014,U/N Reef (21-560),0
2014,U/N Reef (21-561),0
2014,U/N Reef (21-708),0
2014,U/N Reef (21-709),0
2014,U/N Reef (21-710),0
2014,U/N Reef (21-711),0
2014,U/N Reef (21-712),0
2014,U/N Reef (21-713),0
2014,U/N Reef (21-714),0
2014,U/N Reef (21-715),0
2014,U/N Reef (21-716),0
2014,U/N Reef (21-717),0
2014,U/N Reef (21-718),0
2014,West Side Reef (22-020),0
2014,Double Rocks Reef (North) (22-021a),0.14
2014,Double Rocks Reef (South) (22-021b),0.14
2014,U/N Reef (21-492),0
2014,U/N Reef (21-493),0
2014,U/N Reef (21-494),0
2014,Bacchi Reef (21-495),0
2014,Turner Reef (21-562),0
2014,U/N Reef (21-563),0
2014,Half Tide Reef (21-564),0
2014,Bills Reef (21-565),0
2014,U/N Reef (21-719),0
2014,U/N Reef (21-720),0
2014,U/N Reef (21-721),0
2014,U/N Reef (21-722),0
2014,U/N Reef (21-723),0
2014,U/N Reef (21-724),0
2014,U/N Reef (21-725),0
2014,U/N Reef (21-726),0
2014,Coal Reef (22-024),0
2014,One Fathom Patch (22-026),0.14
2014,Turtle Island Reef (22-027),0.16
2014,U/N Reef (22-028),0.16
2014,Woods Reef (22-029),0
2014,Shields Reef (22-030),0
2014,U/N Reef (21-496),0
2014,Thomas Reef (21-497),0
2014,U/N Reef (21-498),0
2014,U/N Reef (21-499),0
2014,Blu-Lion Reef (21-566),0
2014,U/N Reef (21-567),0
2014,U/N Reef (21-568),0
2014,U/N Reef (21-569),0
2014,Triangle Reef (21-570),0
2014,U/N Reef (21-571),0
2014,Small Lagoon Reef (21-572),0
2014,U/N Reef (21-727),0
2014,U/N Reef (21-728),0
2014,U/N Reef (21-729),0
2014,U/N Reef (21-730),0
2014,U/N Reef (21-731),0
2014,U/N Reef (21-732),0
2014,U/N Reef (21-733),0
2014,U/N Reef (21-734),0
2014,U/N Reef (21-735),0
2014,Morkar Reef (21-421),0
2014,U/N Reef (21-500),0
2014,Recreation Reef (21-501),0
2014,U/N Reef (21-502),0
2014,U/N Reef (21-503),0
2014,U/N Reef (21-573),0
2014,U/N Reef (21-574),0
2014,Heart Reef (21-575),0
2014,U/N Reef (21-576),0
2014,Central Reef (21-577),0
2014,U/N Reef (21-578),0
2014,Hill Reef (21-579),0
2014,U/N Reef (21-736),0
2014,U/N Reef (21-737),0
2014,U/N Reef (21-738),0
2014,U/N Reef (21-739),0
2014,U/N Reef (21-740),0
2014,U/N Reef (21-741),0
2014,U/N Reef (21-742),0
2014,U/N Reef (21-743),0
2014,U/N Reef (21-744),0
2014,Marble Reef (21-423a),0
2014,Marble Reef (21-423b),0
2014,Allandale Reef (21-424),0
2014,Tynemouth Island Reef (No 1) (21-425a),0
2014,Tynemouth Island Reef (No 2) (21-425b),0
2014,U/N Reef (21-504),0
2014,Isobel Bennett Reef (21-505),0
2014,U/N Reef (21-506),0
2014,U/N Reef (21-580),0
2014,U/N Reef (21-581),0
2014,Beacon Reef (21-582),0
2014,U/N Reef (21-583),0
2014,Jenkins Reef (21-584),0
2014,U/N Reef (21-585),0
2014,U/N Reef (21-745),0
2014,U/N Reef (21-746),0
2014,U/N Reef (21-747),0
2014,U/N Reef (21-748),0
2014,U/N Reef (21-749),0
2014,U/N Reef (21-750),0
2014,U/N Reef (21-751),0
2014,U/N Reef (21-752),0
2014,High Peak Reef (21-428),0
2014,Morpeth Reef (21-430),0
2014,U/N Reef (21-507),0
2014,U/N Reef (21-508),0
2014,U/N Reef (21-509),0
2014,U/N Reef (21-510),0
2014,Frigate Reef (21-511),0
2014,Follett Reef (21-586),0
2014,U/N Reef (21-587),0
2014,Wade Reef (21-588),0
2014,Littles Reef (21-589),0
2014,U/N Reef (21-590),0
2014,U/N Reef (21-591),0
2014,Adroit Shoal (21-592),0
2014,U/N Reef (21-753),0
2014,U/N Reef (21-754),0
2014,U/N Reef (21-755),0
2014,U/N Reef (21-756),0
2014,U/N Reef (21-757),0
2014,U/N Reef (21-758),0
2014,U/N Reef (21-759),0
2014,U/N Reef (21-760),0
2014,Berwick Reef (21-431),0
2014,Heralds Reef Prong (21-432),0
2014,U/N Reef (21-433),0
2014,Heralds Prong No 3 (21-434),0
2014,U/N Reef (21-512),0
2014,U/N Reef (21-513),0
2014,Detour Reef (21-514),0
2014,Owens Shoal (21-593),0
2014,U/N Reef (21-594),0
2014,U/N Reef (21-595),0
2014,U/N Reef (21-596),0
2014,U/N Reef (21-597),0
2014,U/N Reef (21-598),0
2014,U/N Reef (21-599),0
2014,U/N Reef (21-600),0
2014,U/N Reef (21-601),0
2014,U/N Reef (21-761),0
2014,U/N Reef (21-762),0
2014,U/N Reef (21-763),0
2014,U/N Reef (21-764),0
2014,U/N Reef (21-768),0
2014,U/N Reef (21-769),0
2014,U/N Reef (21-770),0
2014,U/N Reef (21-771),0
2014,U/N Reef (21-772),0
2014,U/N Reef (21-773),0
2014,U/N Reef (21-774),0
2014,U/N Reef (21-775),0
2014,Bell Reef (21-435),0
2014,U/N Reef (21-436),0
2014,U/N Reef (21-437),0
2014,U/N Reef (21-438),0
2014,U/N Reef (21-439),0
2014,U/N Reef (21-515),0
2014,U/N Reef (21-516),0
2014,Small Reef (21-517),0
2014,Price Cay Reef (21-518),0
2014,U/N Reef (21-602),0
2014,U/N Reef (21-603),0
2014,U/N Reef (21-604),0
2014,U/N Reef (21-605),0
2014,U/N Reef (21-606),0
2014,U/N Reef (21-607),0
2014,U/N Reef (21-608),0
2014,U/N Reef (21-609),0
2014,U/N Reef (21-610),0
2014,U/N Reef (21-611),0
2014,U/N Reef (21-612),0
2014,U/N Reef (21-613),0
2014,U/N Reef (21-776),0
2014,U/N Reef (21-777),0
2014,U/N Reef (21-778),0
2014,U/N Reef (21-779),0
2014,U/N Reef (21-780),0
2014,U/N Reef (21-781),0
2014,U/N Reef (21-782),0
2014,U/N Reef (21-783),0
2014,U/N Reef (21-784),0
2014,U/N Reef (21-785),0
2014,U/N Reef (21-786),0
2014,U/N Reef (21-440),0
2014,U/N Reef (21-441),0
2014,U/N Reef (21-442),0
2014,U/N Reef (21-443),0
2014,U/N Reef (21-444),0
2014,U/N Reef (21-445),0
2014,U/N Reef (21-446),0
2014,U/N Reef (21-447),0
2014,Turtle Reef (21-519),0
2014,U/N Reef (21-520),0
2014,U/N Reef (21-521),0
2014,U/N Reef (21-522),0
2014,U/N Reef (21-523),0
2014,U/N Reef (21-614),0
2014,U/N Reef (21-615),0
2014,U/N Reef (21-616),0
2014,U/N Reef (21-617),0
2014,U/N Reef (21-618),0
2014,U/N Reef (21-619),0
2014,U/N Reef (21-620),0
2014,U/N Reef (21-621),0
2014,U/N Reef (21-622),0
2014,U/N Reef (21-623),0
2014,U/N Reef (21-787),0
2014,U/N Reef (21-788),0
2014,U/N Reef (21-789),0
2014,U/N Reef (21-791),0
2014,U/N Reef (21-792),0
2014,U/N Reef (21-793),0
2014,U/N Reef (21-794),0
2014,U/N Reef (21-795),0
2014,U/N Reef (21-796),0
2014,U/N Reef (21-797),0
2014,U/N Reef (21-798),0
2014,U/N Reef (21-799),0
2014,U/N Reef (21-448),0
2014,U/N Reef (21-449),0
2014,U/N Reef (21-450),0
2014,U/N Reef (21-451),0
2014,U/N Reef (21-452),0
2014,U/N Reef (21-453),0
2014,Houdini Reef (21-524),0
2014,U/N Reef (21-525),0
2014,U/N Reef (21-526),0
2014,U/N Reef (21-527),0
2014,U/N Reef (21-528),0
2014,U/N Reef (21-529),0
2014,U/N Reef (21-530),0
2014,U/N Reef (21-624),0
2014,U/N Reef (21-625),0
2014,U/N Reef (21-626),0
2014,U/N Reef (21-627),0
2014,U/N Reef (21-628),0
2014,U/N Reef (21-629),0
2014,U/N Reef (21-630),0
2014,U/N Reef (21-800),0
2014,U/N Reef (21-801),0
2014,U/N Reef (21-804),0
2014,U/N Reef (21-805),0
2014,U/N Reef (21-806),0
2014,U/N Reef (21-807),0
2014,U/N Reef (21-808),0
2014,U/N Reef (21-809),0
2014,U/N Reef (21-810),0
2014,U/N Reef (21-454),0
2014,U/N Reef (21-455),0
2014,U/N Reef (21-456),0
2014,U/N Reef (21-457),0
2014,U/N Reef (21-458),0
2014,Heralds Prong No 2 (21-459),0
2014,U/N Reef (21-531),0
2014,U/N Reef (21-532),0
2014,U/N Reef (21-533),0
2014,U/N Reef (21-534),0
2014,U/N Reef (21-535),0
2014,Mervs Reef (21-536),0
2014,U/N Reef (21-537),0
2014,U/N Reef (21-631),0
2014,U/N Reef (21-632),0
2014,U/N Reef (21-633),0
2014,U/N Reef (21-634),0
2014,U/N Reef (21-635),0
2014,U/N Reef (21-636),0
2014,U/N Reef (21-637),0
2014,U/N Reef (21-638),0
2014,U/N Reef (21-639),0
2014,U/N Reef (21-640),0
2014,U/N Reef (21-641),0
2014,U/N Reef (21-642),0
2014,U/N Reef (21-811),0
2014,U/N Reef (21-812),0
2014,U/N Reef (21-813),0
2014,U/N Reef (21-814),0
2014,U/N Reef (21-815),0
2014,U/N Reef (21-816),0
2014,U/N Reef (21-817),0
2014,U/N Reef (21-818),0
2014,U/N Reef (21-819),0
2014,U/N Reef (21-820),0
2014,U/N Reef (21-821),0
2014,U/N Reef (21-822),0
2014,U/N Reef (21-465),0
2014,U/N Reef (21-466),0
2014,U/N Reef (21-467),0
2014,Emperor Reef (21-538),0
2014,U/N Reef (21-539),0
2014,U/N Reef (21-540),0
2014,U/N Reef (21-541),0
2014,U/N Reef (21-542),0
2014,Long Reef (21-543),0
2014,U/N Reef (21-643),0
2014,U/N Reef (21-644),0
2014,U/N Reef (21-645),0
2014,U/N Reef (21-655),0
2014,U/N Reef (21-656),0
2014,U/N Reef (21-657),0
2014,U/N Reef (21-658),0
2014,U/N Reef (21-659),0
2014,U/N Reef (21-660),0
2014,U/N Reef (21-661),0
2014,U/N Reef (21-663),0
2014,U/N Reef (21-823),0
2014,U/N Reef (21-824),0
2014,U/N Reef (21-825),0
2014,U/N Reef (21-826),0
2014,U/N Reef (21-827),0
2014,U/N Reef (21-828),0
2014,U/N Reef (21-460),0
2014,U/N Reef (21-461),0
2014,U/N Reef (21-462),0
2014,U/N Reef (21-463),0
2014,U/N Reef (21-464),0
2014,U/N Reef (21-544),0
2014,Moon Reef (21-545),0
2014,U/N Reef (21-546),0
2014,U/N Reef (21-547),0
2014,U/N Reef (21-664),0
2014,U/N Reef (21-665),0
2014,U/N Reef (21-666),0
2014,U/N Reef (21-667),0
2014,U/N Reef (21-668),0
2014,U/N Reef (21-669),0
2014,U/N Reef (21-670),0
2014,U/N Reef (21-671),0
2014,U/N Reef (21-672),0
2014,U/N Reef (21-673),0
2014,U/N Reef (21-674),0
2014,Wild Duck Island Reef (No 1) (22-003a),0
2014,Wild Duck Island Reef (No 2) (22-003b),0
2014,Infelix Islets Reef (22-005),0
2014,U/N Reef (21-468),0
2014,U/N Reef (21-469),0
2014,U/N Reef (21-470),0
2014,U/N Reef (21-471),0
2014,U/N Reef (21-472),0
2014,U/N Reef (21-473),0
2014,U/N Reef (21-474),0
2014,Poulson Reef (21-548),0
2014,Pike Reef (21-549),0
2014,U/N Reef (21-550),0
2014,U/N Reef (21-551),0
2014,U/N Reef (21-675),0
2014,U/N Reef (21-676),0
2014,U/N Reef (21-677),0
2014,U/N Reef (21-678),0
2014,U/N Reef (21-679),0
2014,U/N Reef (21-680),0
2014,U/N Reef (21-681),0
2014,U/N Reef (21-682),0
2014,U/N Reef (21-683),0
2014,U/N Reef (21-684),0
2014,U/N Reef (21-685),0
2014,North Point Cays Reef (22-007),0
2014,Brooks Shoal (22-008),0
2014,Barren Island Reef (22-009),0
2014,Roundish Reef (22-010),0
2014,South Barren Reef (22-012),0
2014,Obstruction Shoals (22-013),0
2014,U/N Reef (22-014),0
2014,U/N Reef (21-475),0
2014,U/N Reef (21-476),0
2014,U/N Reef (21-477),0
2014,U/N Reef (21-478),0
2014,U/N Reef (21-479),0
2014,U/N Reef (21-294),0
2014,U/N Reef (21-295),0
2014,U/N Reef (21-296),0
2014,U/N Reef (21-297a),0
2014,U/N Reef (21-297b),0
2014,Whites Bay Reef (21-396),0
2014,West Spur Reef (21-398),0
2014,East Spur Reef (21-399),0
2014,Howard Islet Reef (21-401),0
2014,Hixson Islet Reef (21-402),0
2014,U/N Reef (21-124),0
2014,U/N Reef (21-125),0
2014,U/N Reef (21-126),0
2014,U/N Reef (21-127a),0
2014,U/N Reef (21-127b),0
2014,U/N Reef (21-208),0
2014,U/N Reef (21-209),0
2014,U/N Reef (21-210),0
2014,U/N Reef (21-211),0
2014,U/N Reef (21-212),0
2014,U/N Reef (21-213),0
2014,U/N Reef (21-297c),0
2014,U/N Reef (21-297d),0
2014,U/N Reef (21-298),0
2014,U/N Reef (21-299),0
2014,U/N Reef (21-300a),0
2014,U/N Reef (21-300b),0
2014,U/N Reef (21-301),0
2014,U/N Reef (21-302),0
2014,South Island Reef (No 1) (21-403a),0
2014,South Island Reef (No 2) (21-403b),0
2014,South East Islets Reef (21-406),0
2014,Storm Reef (21-128),0
2014,U/N Reef (21-129),0
2014,Zodiac Reef (21-214),0
2014,U/N Reef (21-215),0
2014,U/N Reef (21-216),0
2014,U/N Reef (21-217),0
2014,U/N Reef (21-218),0
2014,U/N Reef (21-219),0
2014,U/N Reef (21-220),0
2014,U/N Reef (21-303),0
2014,U/N Reef (21-304),0
2014,East Cay Reef (21-305),0
2014,U/N Reef (21-306),0
2014,U/N Reef (21-307),0
2014,Bamborough Island Reef (No 1) (21-414a),0
2014,Bamborough Island Reef (No 2) (21-414b),0
2014,Jeffreys Rocks Reef (21-415),0
2014,U/N Reef (21-130),0
2014,Nancy Foster Reef (21-131),0
2014,U/N Reef (21-132),0
2014,U/N Reef (21-133),0
2014,U/N Reef (21-134),0
2014,U/N Reef (21-221),0
2014,U/N Reef (21-222),0
2014,U/N Reef (21-223),0
2014,U/N Reef (21-224),0
2014,U/N Reef (21-225),0
2014,U/N Reef (21-226),0
2014,U/N Reef (21-227),0
2014,Temple Island Reef (21-308),0
2014,U/N Reef (21-309),0
2014,U/N Reef (21-310),NaN
2014,U/N Reef (21-312),0
2014,U/N Reef (21-313),0
2014,U/N Reef (21-314),0
2014,U/N Reef (21-315),0
2014,West Hill Reef (21-316),0
2014,Coquet Reef (21-417),0
2014,Hunter Island Reef (No 1) (21-418a),0
2014,Hunter Island Reef (No 2) (21-418b),0
2014,U/N Reef (21-135),0
2014,U/N Reef (21-136),0
2014,U/N Reef (21-137),0
2014,U/N Reef (21-138),0
2014,U/N Reef (21-139),0
2014,U/N Reef (21-228),0
2014,U/N Reef (21-229),0
2014,U/N Reef (21-230),0
2014,U/N Reef (21-231),0
2014,U/N Reef (21-232),0
2014,U/N Reef (21-233),0
2014,U/N Reef (21-234),0
2014,Lavers Reef (21-235),0
2014,Ferdinand Shoal (21-317),0
2014,Waratah Island Reef (21-318),0
2014,Waratah Shoal (21-319),0
2014,Tupper Shoal (21-320),0
2014,Yaralla Shoal (21-322),0
2014,Harry Shoal (North) (21-324a),0
2014,Harry Shoal (South) (21-324b),0
2014,Hotspur Islets Reef (21-059),0
2014,U/N Reef (21-060),0
2014,U/N Reef (21-061),0
2014,U/N Reef (21-140),0
2014,U/N Reef (21-141),0
2014,U/N Reef (21-142),0
2014,U/N Reef (21-143),0
2014,U/N Reef (21-144),0
2014,U/N Reef (21-236),0
2014,U/N Reef (21-237),0
2014,U/N Reef (21-238),0
2014,Hirst Reef (21-325),0
2014,Kilgour Shoal (21-326),0
2014,Wallace Reef (21-327),0
2014,Tinonee Bank (21-328),0
2014,Planter Shoal (21-329),0
2014,Bluff Island Reef (21-331),0
2014,U/N Reef (21-062),0
2014,U/N Reef (21-063),0
2014,U/N Reef (21-064),0
2014,U/N Reef (21-065),0
2014,U/N Reef (21-066),0
2014,U/N Reef (21-067),0
2014,U/N Reef (21-145a),0
2014,U/N Reef (21-145b),0
2014,U/N Reef (21-145c),0
2014,U/N Reef (21-146),0
2014,U/N Reef (21-147),0
2014,U/N Reef (21-239),0
2014,U/N Reef (21-240),0
2014,Centenery Reef (21-241),0
2014,U/N Reef (21-242a),0
2014,U/N Reef (21-242b),0
2014,Treble Reef (21-333),0
2014,Curlew Reef (21-334),0
2014,U/N Reef (21-336),0
2014,Pearl Shoal (21-337),0
2014,Slattery Shoal (21-338),0
2014,U/N Reef (21-068),0
2014,U/N Reef (21-069),0
2014,U/N Reef (21-070),0
2014,U/N Reef (21-071),0
2014,Patricia Mather Reef (21-148),0
2014,U/N Reef (21-149),0
2014,U/N Reef (21-150),0
2014,U/N Reef (21-151),0
2014,U/N Reef (21-242c),0
2014,U/N Reef (21-243),0
2014,U/N Reef (21-244),0
2014,U/N Reef (21-245),0
2014,U/N Reef (21-246),0
2014,U/N Reef (21-247),0
2014,Dinner Reef (21-339),0
2014,Temple Shoal (21-340),0
2014,Edwards Shoal (21-341),0
2014,Blackbird Shoal (21-342),0
2014,Ridge Reef (21-345),0
2014,Paxton Shoal (21-346),0
2014,Torch Shoal (21-347),0
2014,U/N Reef (21-072),0
2014,U/N Reef (21-073),0
2014,U/N Reef (21-074),0
2014,U/N Reef (21-075),0
2014,U/N Reef (21-152),0
2014,U/N Reef (21-153),0
2014,U/N Reef (21-154),0
2014,U/N Reef (21-155),0
2014,U/N Reef (21-156),0
2014,U/N Reef (21-157),0
2014,U/N Reef (21-158),0
2014,U/N Reef (21-248),0
2014,U/N Reef (21-249),0
2014,U/N Reef (21-250a),0
2014,U/N Reef (21-250b),0
2014,U/N Reef (21-251),0
2014,U/N Reef (21-252),0
2014,Connor Islet Reef (21-348),0
2014,Smythe Shoals (21-349a),0
2014,Emily Patches (21-349b),0
2014,Shag Reef (21-350),0
2014,Stony Shoal (21-351),0
2014,Williams Shoal (21-352),0
2014,U/N Reef (21-076),0
2014,U/N Reef (21-077),0
2014,U/N Reef (21-078),0
